number of receivers:
	483
rx (m)		rz (m)
160115.947 	0	1143.500 	89.50766 	39.35954 	1204
160770.405 	0	1151.900 	89.51304 	39.35537 	1205
161389.519 	0	1156.800 	89.51812 	39.35142 	1206
162138.226 	0	1163.400 	89.52426 	39.34665 	1207
162675.209 	0	1169.400 	89.52867 	39.34323 	1208
163216.935 	0	1172.500 	89.53311 	39.33978 	1209
163961.181 	0	1182.200 	89.53922 	39.33503 	1210
164586.384 	0	1192.800 	89.54434 	39.33105 	1211
165107.973 	0	1208.300 	89.54862 	39.32772 	1212
165931.693 	0	1212.300 	89.55538 	39.32247 	1213
166400.486 	0	1215.000 	89.55922 	39.31948 	1214
166997.819 	0	1230.000 	89.56412 	39.31567 	1215
167576.348 	0	1238.800 	89.56886 	39.31199 	1216
168277.637 	0	1246.500 	89.57461 	39.30751 	1217
168993.206 	0	1258.400 	89.58047 	39.30295 	1218
169686.571 	0	1267.400 	89.58615 	39.29853 	1219
170524.908 	0	1282.200 	89.59302 	39.29318 	1220
171378.289 	0	1298.500 	89.60001 	39.28774 	1221
172128.847 	0	1308.400 	89.60616 	39.28295 	1222
172782.849 	0	1322.500 	89.61152 	39.27878 	1223
173467.884 	0	1332.000 	89.61713 	39.27441 	1224
174294.986 	0	1354.200 	89.62390 	39.26913 	1225
175128.013 	0	1369.400 	89.63072 	39.26382 	1226
175875.915 	0	1388.700 	89.63684 	39.25905 	1227
176601.426 	0	1402.900 	89.64278 	39.25442 	1228
177320.196 	0	1413.700 	89.64866 	39.24983 	1229
177957.717 	0	1430.100 	89.65388 	39.24576 	1230
178717.002 	0	1454.800 	89.66009 	39.24092 	1231
179496.608 	0	1474.000 	89.66647 	39.23594 	1232
180373.722 	0	1488.300 	89.67364 	39.23034 	1233
181098.819 	0	1507.200 	89.67957 	39.22571 	1234
181735.181 	0	1522.500 	89.68477 	39.22165 	1235
182513.284 	0	1537.800 	89.69113 	39.21668 	1236
183297.922 	0	1554.000 	89.69755 	39.21167 	1237
183990.869 	0	1565.900 	89.70321 	39.20725 	1238
184520.345 	0	1580.500 	89.70754 	39.20387 	1239
185113.106 	0	1591.800 	89.71238 	39.20008 	1240
185706.014 	0	1597.300 	89.71723 	39.19629 	1241
186362.709 	0	1613.200 	89.72259 	39.19210 	1242
187057.294 	0	1621.800 	89.72826 	39.18766 	1243
187426.476 	0	1620.200 	89.73128 	39.18531 	1244
187972.920 	0	1631.800 	89.73574 	39.18181 	1245
188635.843 	0	1631.800 	89.74116 	39.17758 	1246
189519.894 	0	1647.500 	89.74837 	39.17193 	1247
190384.343 	0	1649.300 	89.75543 	39.16641 	1248
191102.844 	0	1655.500 	89.76130 	39.16182 	1249
191869.515 	0	1646.200 	89.76755 	39.15692 	1250
192445.673 	0	1661.300 	89.77226 	39.15324 	1251
193015.739 	0	1685.300 	89.77691 	39.14960 	1252
193807.217 	0	1708.200 	89.78336 	39.14454 	1253
194654.286 	0	1729.100 	89.79027 	39.13912 	1254
195262.334 	0	1747.600 	89.79523 	39.13524 	1255
196050.559 	0	1794.400 	89.80166 	39.13020 	1256
196742.321 	0	1794.500 	89.80730 	39.12578 	1257
196742.321 	0	1823.000 	89.80730 	39.12578 	1258
198513.970 	0	1849.500 	89.82175 	39.11445 	1259
199094.658 	0	1863.000 	89.82648 	39.11074 	1260
199753.842 	0	1890.200 	89.83185 	39.10652 	1261
200645.943 	0	1863.800 	89.83912 	39.10082 	1262
201102.355 	0	1860.800 	89.84284 	39.09790 	1263
202142.380 	0	1890.500 	89.85131 	39.09125 	1264
203361.405 	0	1917.000 	89.86124 	39.08345 	1266
204035.305 	0	1935.300 	89.86673 	39.07914 	1267
204709.690 	0	1951.000 	89.87222 	39.07482 	1268
205569.340 	0	1970.800 	89.87922 	39.06932 	1269
206607.296 	0	1982.500 	89.88767 	39.06268 	1270
207242.655 	0	2030.800 	89.89284 	39.05862 	1271
208057.930 	0	2044.700 	89.89947 	39.05340 	1272
208719.012 	0	2073.800 	89.90485 	39.04917 	1273
209431.604 	0	2093.200 	89.91065 	39.04461 	1274
209880.696 	0	2106.400 	89.91430 	39.04174 	1275
210209.270 	0	2112.900 	89.91697 	39.03963 	1276
211352.185 	0	2153.200 	89.92627 	39.03232 	1277
212000.405 	0	2169.800 	89.93154 	39.02817 	1278
212620.045 	0	2189.200 	89.93658 	39.02420 	1279
213707.495 	0	2215.200 	89.94542 	39.01724 	1280
214307.925 	0	2235.100 	89.95030 	39.01340 	1281
215477.002 	0	2273.200 	89.95980 	39.00591 	1282
216702.093 	0	2309.400 	89.96976 	38.99806 	1283
218124.697 	0	2343.200 	89.98131 	38.98895 	1284
218677.333 	0	2360.000 	89.98580 	38.98541 	1285
220205.792 	0	2399.600 	89.99821 	38.97562 	1286
221213.952 	0	2414.900 	90.00640 	38.96916 	1287
222250.837 	0	2446.500 	90.01481 	38.96252 	1289
223452.018 	0	2489.400 	90.02456 	38.95482 	1290
224255.919 	0	2509.400 	90.03108 	38.94967 	1291
225443.343 	0	2558.000 	90.04072 	38.94206 	1293
226329.533 	0	2588.600 	90.04790 	38.93638 	1294
227356.094 	0	2624.800 	90.05623 	38.92980 	1295
228134.590 	0	2643.800 	90.06254 	38.92481 	1296
228326.424 	0	2668.300 	90.06410 	38.92358 	1297
228772.566 	0	2743.700 	90.06771 	38.92072 	1298
228772.566 	0	2777.500 	90.06771 	38.92072 	1299
229860.877 	0	2793.600 	90.07653 	38.91375 	1300
230003.695 	0	2807.000 	90.07769 	38.91283 	1301
230111.001 	0	2832.700 	90.07856 	38.91214 	1302
229819.549 	0	2912.600 	90.07620 	38.91401 	1303
